url,name,address,score,review_counts,price,category,open_time,amenities
url,name,address,score,review_counts,price,category,open_time,amenities
https://www.yelp.com/biz/everytable-los-angeles-32?osq=Restaurants,Everytable,"5164 Wilshire Blvd Los Angeles, CA 90036",3 star rating,1 review,,"Salad, Wraps, Breakfast & Brunch","Mon
11:00 AM - 6:00 PM
Open now
Tue
11:00 AM - 6:00 PM
Wed
11:00 AM - 6:00 PM
Thu
11:00 AM - 6:00 PM
Fri
11:00 AM - 6:00 PM
Sat
Closed
Sun
Closed","Amenities and More
Health ScoreA"
https://www.yelp.com/biz/its-a-wrap-los-angeles-6?osq=Restaurants,It's A Wrap,"11326 W Pico Blvd Los Angeles, CA 90064",,,,Wraps,,
https://www.yelp.com/biz/hollywood-wraps-los-angeles-5?osq=Restaurants,Hollywood Wraps,,,,,"Food Delivery Services, Chicken Wings, Wraps","Mon
8:00 AM - 10:00 PM
Open now
Tue
8:00 AM - 10:00 PM
Wed
8:00 AM - 10:00 PM
Thu
9:00 AM - 10:00 PM
Fri
8:00 AM - 12:00 AM (Next day)
Sat
8:00 AM - 12:00 AM (Next day)
Sun
8:00 AM - 10:00 PM","Amenities and More
Offers Delivery"
https://www.yelp.com/biz/simply-salad-los-angeles-13?osq=Restaurants,Simply Salad,,4 star rating,100 reviews,$$,"Salad, Wraps, Seafood","Mon
11:00 AM - 9:00 PM
Open now
Tue
11:00 AM - 9:00 PM
Wed
11:00 AM - 9:00 PM
Thu
11:00 AM - 9:00 PM
Fri
11:00 AM - 9:00 PM
Sat
11:00 AM - 8:00 PM
Sun
11:00 AM - 8:00 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Masks required
Staff wears masks
Vegan Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Accepts Cryptocurrency
Casual, Classy
Moderate Noise
Offers Catering
Good for Lunch
Garage Parking, Street Parking, Validated Parking
Dogs Allowed
Wheelchair Accessible
Gender-neutral restrooms
Open to All
Not Good For Groups
No Waiter Service
No Wi-Fi
No Alcohol
No TV
Bike Parking
Show Less"
https://www.yelp.com/biz/alfalfa-santa-monica?osq=Restaurants,Alfalfa,,4.5 star rating,171 reviews,$$,"Salad, Wraps","Mon
9:00 AM - 8:00 PM
Open now
Tue
9:00 AM - 8:00 PM
Wed
9:00 AM - 8:00 PM
Thu
9:00 AM - 8:00 PM
Fri
9:00 AM - 8:00 PM
Sat
9:00 AM - 8:00 PM
Sun
9:00 AM - 5:00 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Staff wears masks
Vegan Options
Accepts Apple Pay
Outdoor Seating
Offers Catering
Street Parking
Free Wi-Fi
Dogs Allowed
Gender-neutral restrooms
Covered Outdoor Seating
Show Less"
https://www.yelp.com/biz/pipeline-wraps-los-angeles-5?osq=Restaurants,Pipeline Wraps,"11326 W Pico Blvd Los Angeles, CA 90064",,,,Wraps,,
https://www.yelp.com/biz/whatsub-santa-monica?osq=Restaurants,,,4 star rating,76 reviews,,"Salad, Sandwiches, Wraps","Mon
10:00 AM - 8:00 PM
Open now
Tue
10:00 AM - 8:00 PM
Wed
10:00 AM - 8:00 PM
Thu
10:00 AM - 8:00 PM
Fri
10:00 AM - 8:00 PM
Sat
11:00 AM - 6:00 PM
Sun
11:00 AM - 4:00 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
All staff fully vaccinated
Staff wears masks
Masks required
Accepts Credit Cards
Outdoor Seating
Classy
Offers Catering
Good For Kids
Waiter Service
Free Wi-Fi
Wheelchair Accessible
TV
Heated Outdoor Seating
Covered Outdoor Seating
Private Dining
Not Good For Groups
No Alcohol
No Drive-Thru
Bike Parking
Bring your own container allowed
Plastic-free packaging
Show Less"
https://www.yelp.com/biz/hollywood-wraps-los-angeles-8?osq=Restaurants,Hollywood Wraps,,,,,Wraps,,
https://www.yelp.com/biz/mango-tango-la-brea-inglewood?osq=Restaurants,Mango Tango La Brea,,4.5 star rating,37 reviews,,"Salad, Acai Bowls, Wraps","Mon
8:00 AM - 5:00 PM
Open now
Tue
8:00 AM - 5:00 PM
Wed
8:00 AM - 5:00 PM
Thu
8:00 AM - 5:00 PM
Fri
8:00 AM - 5:00 PM
Sat
10:00 AM - 3:00 PM
Sun
Closed","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
Accepts Credit Cards
Outdoor Seating
Offers Catering
Street Parking
Waiter Service
Wheelchair Accessible
No Wi-Fi
No Alcohol
No TV
Bike Parking
Show Less"
https://www.yelp.com/biz/chop-stop-los-angeles-5?osq=Restaurants,Chop Stop,,,,,"Salad, Wraps",,"Amenities and More
Offers Delivery
Offers Takeout"
https://www.yelp.com/biz/blazed-n-glazed-asian-grill-los-angeles?osq=Restaurants,Blazed N Glazed Asian Grill,,3.5 star rating,19 reviews,,"Asian Fusion, Salad, Wraps","Mon
9:00 AM - 11:00 PM
Open now
Tue
9:00 AM - 11:00 PM
Wed
9:00 AM - 11:00 PM
Thu
9:00 AM - 11:00 PM
Fri
9:00 AM - 11:00 PM
Sat
12:00 PM - 11:00 PM
Sun
12:00 PM - 11:00 PM","Amenities and More
Offers Delivery
Offers Takeout
Masks required
Staff wears masks
Vegan Options
Outdoor Seating
Covered Outdoor Seating
No Heated Outdoor Seating
No Private Dining
Show Less"
https://www.yelp.com/biz/schnitzly-los-angeles?osq=Restaurants,Schnitzly,"9216 W Pico Blvd Los Angeles, CA 90035",3.5 star rating,317 reviews,$$,"Kosher, Wraps, Burgers","Mon
12:00 PM - 11:00 PM
Open now
Tue
12:00 PM - 11:00 PM
Wed
12:00 PM - 11:00 PM
Thu
12:00 PM - 11:00 PM
Fri
Closed
Sat
7:30 PM - 2:00 AM (Next day)
Sun
12:00 PM - 11:00 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Vegan Options
Accepts Credit Cards
Accepts Apple Pay
Accepts Android Pay
Outdoor Seating
Casual, Classy
Moderate Noise
Offers Catering
Good for Groups
Good For Kids
Good for Dinner, Late Night
Street Parking, Private Lot Parking
Free Wi-Fi
TV
Gender-neutral restrooms
Covered Outdoor Seating
No Alcohol
No Drive-Thru
Bike Parking
Show Less"
https://www.yelp.com/biz/earl-of-sandwich-los-angeles?osq=Restaurants,Earl of Sandwich,,3.5 star rating,83 reviews,$,"Sandwiches, Wraps, Salad","Mon
7:00 AM - 10:00 PM
Open now
Tue
7:00 AM - 10:00 PM
Wed
7:00 AM - 10:00 PM
Thu
7:00 AM - 10:00 PM
Fri
7:00 AM - 10:00 PM
Sat
7:00 AM - 10:00 PM
Sun
7:00 AM - 10:00 PM","Amenities and More
Offers Takeout
No Reservations
No Delivery
Vegan Options
Accepts Credit Cards
Casual, Classy
Offers Catering
Good for Groups
Good For Kids
Good for Breakfast, Lunch
Free Wi-Fi
TV
No Outdoor Seating
No Waiter Service
No Alcohol
Bike Parking
Show Less"
https://www.yelp.com/biz/calif-chicken-cafe-los-angeles?osq=Restaurants,Calif Chicken Cafe,"6805 Melrose Ave Los Angeles, CA 90038",4 star rating,1085 reviews,$$,"Salad, Wraps","Mon
10:45 AM - 9:00 PM
Open now
Tue
10:45 AM - 9:00 PM
Wed
10:45 AM - 9:00 PM
Thu
10:45 AM - 9:00 PM
Fri
10:45 AM - 9:00 PM
Sat
10:45 AM - 9:00 PM
Sun
10:45 AM - 9:00 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Staff wears masks
Vegan Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Accepts Cryptocurrency
Outdoor Seating
Classy, Casual
Moderate Noise
Offers Catering
Good for Groups
Good For Kids
Good for Lunch, Dinner
Street Parking, Private Lot Parking
Wheelchair Accessible
Gender-neutral restrooms
Open to All
No Waiter Service
No Wi-Fi
No Alcohol
Dogs Not Allowed
No TV
Bike Parking
Compostable containers available
Show Less"
https://www.yelp.com/biz/its-a-wrap-los-angeles-9?osq=Restaurants,Its A Wrap,"5439 Sepulveda Blvd Los Angeles, CA 90230",,,,Wraps,,
https://www.yelp.com/biz/its-a-wrap-los-angeles-10?osq=Restaurants,Its A Wrap,,,,,Wraps,,
https://www.yelp.com/biz/wrapstar-culver-city?osq=Restaurants,Wrapstar,,5 star rating,2 reviews,,"Salad, Wraps",,"Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
Classy"
https://www.yelp.com/biz/eat-your-veggies-los-angeles-2?osq=Restaurants,Eat Your Veggies,,1 star rating,1 review,,"Salad, Wraps",,
https://www.yelp.com/biz/hollywood-wraps-los-angeles-6?osq=Restaurants,Hollywood Wraps,"11326 W Pico Blvd Los Angeles, CA 90064",,,,"Wraps, Breakfast & Brunch",,
https://www.yelp.com/biz/everytable-los-angeles-22?osq=Restaurants,Everytable,,3.5 star rating,4 reviews,,"Salad, Wraps, Breakfast & Brunch","Mon
8:00 AM - 3:00 PM
Open now
Tue
8:00 AM - 3:00 PM
Wed
8:00 AM - 3:00 PM
Thu
8:00 AM - 3:00 PM
Fri
8:00 AM - 3:00 PM
Sat
Closed
Sun
11:00 AM - 6:00 PM","Amenities and More
Health ScoreA
Classy"
https://www.yelp.com/biz/wonderland-wraps-los-angeles?osq=Restaurants,Wonderland Wraps,,2 star rating,5 reviews,,Wraps,"Mon
11:00 AM - 10:30 PM
Open now
Tue
11:00 AM - 10:30 PM
Wed
11:00 AM - 10:30 PM
Thu
11:00 AM - 10:30 PM
Fri
11:00 AM - 2:30 AM (Next day)
Sat
11:00 AM - 2:30 AM (Next day)
Sun
11:00 AM - 10:30 PM","Amenities and More
Offers Delivery
Offers Takeout
No Reservations
Many Vegetarian Options
Classy
Show Less"
https://www.yelp.com/biz/wrapstar-beverly-hills?osq=Restaurants,WrapStar,,5 star rating,39 reviews,,"Salad, Wraps","Mon
11:00 AM - 6:00 PM
Open now
Tue
11:00 AM - 6:00 PM
Wed
11:00 AM - 6:00 PM
Thu
11:00 AM - 6:00 PM
Fri
11:00 AM - 6:00 PM
Sat
11:00 AM - 6:00 PM
Sun
Closed","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
All staff fully vaccinated
Vegan Options
Masks required
Staff wears masks
Accepts Credit Cards
Outdoor Seating
Casual
Offers Catering
Street Parking
Wheelchair Accessible
Covered Outdoor Seating
No Waiter Service
No Wi-Fi
No Alcohol
No Drive-Thru
No TV
No Heated Outdoor Seating
Bike Parking
Show Less"
https://www.yelp.com/biz/keto-shop-los-angeles?osq=Restaurants,Keto Shop,,,,,"Salad, Food Delivery Services, Wraps","Mon
8:00 AM - 7:00 PM
Open now
Tue
8:00 AM - 7:00 PM
Wed
8:00 AM - 7:00 PM
Thu
8:00 AM - 7:00 PM
Fri
8:00 AM - 7:00 PM
Sat
8:00 AM - 7:00 PM
Sun
8:00 AM - 7:00 PM","Amenities and More
Offers Delivery"
https://www.yelp.com/biz/everytable-west-hollywood?osq=Restaurants,Everytable,,4.5 star rating,46 reviews,,"Salad, Breakfast & Brunch, Wraps","Mon
8:00 AM - 8:00 PM
Open now
Tue
8:00 AM - 8:00 PM
Wed
8:00 AM - 8:00 PM
Thu
8:00 AM - 8:00 PM
Fri
8:00 AM - 8:00 PM
Sat
10:00 AM - 5:00 PM
Sun
8:00 AM - 8:00 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Outdoor Seating
Show Less"
https://www.yelp.com/biz/fruit-gallery-venice?osq=Restaurants,Fruit Gallery,,4 star rating,108 reviews,$,"Juice Bars & Smoothies, Wraps","Mon
9:00 AM - 5:00 PM
Open now
Tue
9:00 AM - 5:00 PM
Wed
9:00 AM - 5:00 PM
Thu
9:00 AM - 5:00 PM
Fri
9:00 AM - 5:00 PM
Sat
9:00 AM - 5:00 PM
Sun
9:00 AM - 5:00 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Vegan Options
Accepts Credit Cards
Accepts Apple Pay
Outdoor Seating
Casual, Classy
Moderate Noise
Good For Kids
Good for Lunch
Street Parking
Women-owned
Offers Catering
Not Good For Groups
No Waiter Service
No Wi-Fi
No Alcohol
No TV
Bike Parking
Show Less"
https://www.yelp.com/biz/everytable-los-angeles-17?osq=Restaurants,Everytable,"1915 Hillhurst Los Angeles, CA 90027",4.5 star rating,4 reviews,,"Wraps, Salad, Breakfast & Brunch","Mon
11:00 AM - 6:00 PM
Open now
Tue
11:00 AM - 6:00 PM
Wed
11:00 AM - 6:00 PM
Thu
11:00 AM - 6:00 PM
Fri
11:00 AM - 6:00 PM
Sat
11:00 AM - 3:00 PM
Sun
11:00 AM - 6:00 PM","Amenities and More
Health ScoreA
Classy
Private Lot Parking"
https://www.yelp.com/biz/simply-salad-los-angeles-10?osq=Restaurants,Simply Salad,,4 star rating,358 reviews,$$,"Salad, Wraps, Seafood","Mon
11:00 AM - 10:00 PM
Open now
Tue
11:00 AM - 10:00 PM
Wed
11:00 AM - 10:00 PM
Thu
11:00 AM - 10:00 PM
Fri
11:00 AM - 10:00 PM
Sat
11:00 AM - 10:00 PM
Sun
11:00 AM - 10:00 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Staff wears masks
Vegan Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Accepts Cryptocurrency
Casual
Moderate Noise
Offers Catering
Good For Kids
Good for Lunch, Dinner
Garage Parking, Street Parking, Private Lot Parking
Wheelchair Accessible
Gender-neutral restrooms
Open to All
Not Good For Groups
No Waiter Service
No Wi-Fi
No Alcohol
Dogs Not Allowed
No TV
Bike Parking
Compostable containers available
Show Less"
https://www.yelp.com/biz/its-a-wrap-los-angeles-8?osq=Restaurants,Its A Wrap,,,,,Wraps,,
