url,name,address,score,review_counts,price,catrgory,open_time,amenities
url,name,address,score,review_counts,price,catrgory,open_time,amenities
url,name,address,score,review_counts,price,catrgory,open_time,amenities
url,name,address,score,review_counts,price,catrgory,open_time,amenities
https://www.yelp.com/biz/variable-cafe-los-angeles-3?osq=Restaurants,Variable Cafe,"13350 West Washington Blvd Los Angeles, CA 90066",5 star rating,211 reviews,$$,"Vegan, Juice Bars & Smoothies, Cafes","Mon
11:00 AM - 9:30 PM
Tue
11:00 AM - 9:30 PM
Wed
11:00 AM - 9:30 PM
Thu
11:00 AM - 9:30 PM
Fri
11:00 AM - 9:30 PM
Sat
11:00 AM - 9:30 PM
Open now
Sun
11:00 AM - 9:30 PM","Amenities and More
Health ScoreA
Takes Reservations
Offers Delivery
Offers Takeout
Vegan Options
Masks required
Staff wears masks
Accepts Credit Cards
Casual, Classy
Moderate Noise
Offers Catering
Good for Groups
Good for Dinner, Dessert
Private Lot Parking
Waiter Service
Free Wi-Fi
Wheelchair Accessible
Gender-neutral restrooms
Women-owned
Covered Outdoor Seating
Private Dining
No Outdoor Seating
No Alcohol
No Drive-Thru
Dogs Not Allowed
No Heated Outdoor Seating
Bring your own container allowed
Compostable containers available
Provides reusable tableware
Show Less"
https://www.yelp.com/biz/glorias-cafe-los-angeles?osq=Restaurants,Gloria's Cafe,"10227 Venice Blvd Los Angeles, CA 90034",4 star rating,1733 reviews,$$,"Mexican, Seafood, Salvadoran","Mon
11:00 AM - 9:30 PM
Tue
11:00 AM - 9:30 PM
Wed
11:00 AM - 9:30 PM
Thu
11:00 AM - 9:30 PM
Fri
11:00 AM - 9:30 PM
Sat
11:00 AM - 9:30 PM
Open now
Sun
11:00 AM - 9:30 PM","Amenities and More
Health ScoreA
Takes Reservations
Offers Delivery
Offers Takeout
Vegan Options
Many Vegetarian Options
Masks required
Staff wears masks
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Outdoor Seating
Casual
Moderate Noise
Offers Catering
Good for Groups
Good For Kids
Good for Lunch, Dinner
Street Parking, Private Lot Parking
Happy Hour Specials
Beer & Wine Only
Wheelchair Accessible
TV
Heated Outdoor Seating
Covered Outdoor Seating
No Waiter Service
No Wi-Fi
No Drive-Thru
Dogs Not Allowed
No Private Dining
Bike Parking
Bring your own container allowed
Compostable containers available
Provides reusable tableware
Show Less"
https://www.yelp.com/biz/mv-grab-and-go-los-angeles?osq=Restaurants,MV Grab & Go,"12226 Venice Blvd Los Angeles, CA 90066",4 star rating,138 reviews,$$,"American (New), Breakfast & Brunch, Tacos","Mon
11:00 AM - 4:30 PM
Tue
11:00 AM - 5:00 PM
Wed
11:00 AM - 5:00 PM
Thu
11:00 AM - 5:00 PM
Fri
11:00 AM - 6:00 PM
Sat
10:00 AM - 6:00 PM
Open now
Sun
10:00 AM - 5:00 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Staff wears masks
Vegan Options
Many Vegetarian Options
Masks required
Accepts Credit Cards
Outdoor Seating
Casual, Classy
Moderate Noise
Offers Catering
Good for Groups
Good For Kids
Good for Lunch
Street Parking, Private Lot Parking
Free Wi-Fi
Dogs Allowed
Wheelchair Accessible
Gender-neutral restrooms
No Waiter Service
No Alcohol
No TV
Bike Parking
Show Less"
https://www.yelp.com/biz/panda-express-inglewood?osq=Restaurants,Panda Express,"3351 W. Century Blvd Space 101 Inglewood, CA 90303",2.5 star rating,95 reviews,$,"Chinese, Fast Food","Mon
10:00 AM - 10:00 PM
Tue
10:00 AM - 10:00 PM
Wed
10:00 AM - 10:00 PM
Thu
10:00 AM - 10:00 PM
Fri
10:00 AM - 10:00 PM
Sat
10:00 AM - 10:00 PM
Open now
Sun
10:00 AM - 10:00 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Staff wears masks
Masks required
Accepts Credit Cards
Accepts Apple Pay
Outdoor Seating
Moderate Noise
Offers Catering
Good for Groups
Good For Kids
Good for Lunch
Private Lot Parking
TV
No Wi-Fi
No Alcohol
No Drive-Thru
Bike Parking
Show Less"
https://www.yelp.com/biz/nics-on-beverly-los-angeles?osq=Restaurants,Nic's on Beverly,"8265 Beverly Blvd Los Angeles, CA 90048",4.5 star rating,672 reviews,$$,"Vegan, Cocktail Bars, Breakfast & Brunch","Mon
12:00 PM - 9:00 PM
Tue
12:00 PM - 9:00 PM
Wed
12:00 PM - 9:00 PM
Thu
12:00 PM - 10:00 PM
Fri
12:00 PM - 10:00 PM
Sat
10:00 AM - 3:00 PM
5:00 PM - 10:00 PM
Open now
Sun
10:00 AM - 3:00 PM
5:00 PM - 8:30 PM","Amenities and More
Health ScoreA
Takes Reservations
Offers Delivery
Offers Takeout
Staff wears masks
Vegan Options
Many Vegetarian Options
Masks required
Accepts Credit Cards
Accepts Apple Pay
Outdoor Seating
Casual, Trendy, Classy, Upscale
Moderate Noise
Casual Dress
Offers Catering
Good for Groups
Good for Dinner
Street Parking, Valet Parking
Waiter Service
Free Wi-Fi
Best nights on Tuesday
Happy Hour Specials
Full Bar
Dogs Allowed
Wheelchair Accessible
Gender-neutral restrooms
Open to All
Heated Outdoor Seating
Covered Outdoor Seating
Not Good For Dancing
No Pool Table
No Smoking
No Drive-Thru
No TV
No Private Dining
Bike Parking
Compostable containers available
Provides reusable tableware
Show Less"
https://www.yelp.com/biz/naked-panda-los-angeles-4?osq=Restaurants,Naked Panda,"1842 W Washington Blvd Los Angeles, CA 90007",,,,"Chinese, Pan Asian",,
